,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2017-11-30,6.35063872496876e-12,0.19999999998639884,0.1999999999843497,0.19999999998649662,1.670335308558463e-11,0.19999999998855392,5.276312226364774e-12,6.749848434320853e-12,5.464253321648757e-12,4.370462539865308e-12,0.19999999999756668,4.339759367144942e-12,7.379405399949232e-12
2017-12-31,8.30517369564888e-12,0.19999999998439302,0.19999999998076312,0.19999999999051998,1.2251005275254905e-11,0.1999999999829029,9.603417183950515e-12,9.01403452664554e-12,6.1588042566460965e-12,4.58068056762715e-12,0.199999999997356,4.699188644715089e-12,9.452570302134678e-12
2018-01-31,7.35717665183985e-12,0.1999999999868234,0.19999999998319584,0.19999999999112758,1.1135016041322237e-11,0.19999999998507653,6.812893750255002e-12,8.055953556010132e-12,5.444862195509705e-12,4.532021141689871e-12,0.19999999999777235,4.193136452844934e-12,8.473323087882088e-12
2018-02-28,6.240275781201125e-10,0.19999999939541208,0.1999999996474419,1.2103149114292603e-08,0.19999998546277956,0.19999999964902565,5.039142127029659e-11,1.0946623296813507e-09,1.563952120374447e-10,1.2500493174019465e-10,0.19999999993250167,8.656554301927646e-11,1.6726430441212765e-09
2018-03-31,3.975180370659015e-10,0.19999999975146382,0.19999999983307878,6.721563438033334e-11,0.19999999786948985,0.19999999985668845,4.6185693083724966e-11,6.488266051584673e-10,1.6994337062285237e-10,1.7317869958789566e-10,0.1999999999853572,1.049558606229234e-10,1.0960980257435776e-09
2018-04-30,8.543922270826975e-11,0.19999999988254147,0.19999999990022382,4.1568060094576674e-11,0.1999999995297354,0.19999999990205214,2.997032592800632e-11,1.8576029797480872e-10,4.289977852681308e-11,4.289407410885932e-11,0.19999999997367113,4.0493081479696386e-11,3.4275130154038006e-10
2018-05-31,2.2045277338074728e-11,0.19999999995803602,0.19999999996769627,1.1729175867498974e-11,0.19999999989639486,0.19999999996938245,9.364575413957258e-12,4.5542917762566926e-11,1.488359074442481e-11,1.4625663813581372e-11,0.1999999999917909,1.368801829587062e-11,8.48204899194617e-11
2018-06-30,8.421506962985635e-12,0.19999999997830953,0.1999999999859191,4.0196460797649686e-12,0.19999999997562634,0.19999999998799453,2.872473489685183e-12,1.393619014523574e-11,8.046006752383478e-12,7.949516295960784e-12,0.19999999999663987,6.457503710867565e-12,2.3807787217809766e-11
2018-07-31,2.1731501995600805e-11,0.19999999997752158,0.1999999999760336,7.89302955290123e-12,0.19999999986720252,0.1999999999745862,8.169965391950887e-12,5.219182714798623e-11,7.897221186364362e-12,8.219972768304661e-12,0.1999999999932058,8.15844660159198e-12,9.718831996497202e-11
2018-08-31,1.1693828571671845e-11,0.19999999997760826,0.1999999999813626,7.269142825233732e-12,0.199999999940239,0.19999999998188941,5.352981177555743e-12,2.717168319251249e-11,7.1216540015278175e-12,7.345170600769349e-12,0.19999999999516221,7.105626940845729e-12,5.067849858359057e-11
2018-09-30,1.3163684851224453e-11,0.19999999998004314,0.19999999998170628,6.579411866036838e-12,0.19999999992663323,0.1999999999814453,5.819494378922604e-12,3.102935865099006e-11,6.3086015836299544e-12,6.609867918591e-12,0.19999999999509294,6.498095202634422e-12,5.907062840048086e-11
2018-10-31,7.067413166376125e-12,0.19999999997978948,0.19999999998894508,2.6561238066207726e-12,0.19999999998445003,0.1999999999902187,2.5200764898394234e-12,9.88147001072583e-12,7.361480313350583e-12,6.5596473082828764e-12,0.1999999999972778,5.600352216561697e-12,1.7672399914387467e-11
