,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2022-08-31,0.0,3.745308206814147e-10,0.19999999999467727,0.19999999971526788,0.1999999999764643,0.19999999991626022,0.19999999997131723,3.955776262443901e-11,1.1924595218140996e-11
2022-09-30,0.0,9.468201670351066e-12,0.1999999999995556,0.19999999999600077,0.19999999999877638,0.1999999999967655,0.19999999999851845,4.972952136311158e-13,4.1778002175651943e-13
2022-10-31,0.0,6.563729698666878e-12,0.19999999999963533,0.19999999999672755,0.19999999999911225,0.1999999999976809,0.1999999999989294,8.880560740268137e-13,4.626784064693912e-13
2022-11-30,0.0,1.275678022293906e-11,0.19999999999929693,0.19999999999239823,0.19999999999845966,0.19999999999593113,0.1999999999982496,1.9829506514340583e-12,9.246836729295562e-13
2022-12-31,0.0,2.4096873891443047e-11,0.19999999999877108,0.19999999998541773,0.1999999999974548,0.19999999999252283,0.19999999999701604,2.8006817870903594e-12,1.920158763581175e-12
2023-01-31,0.0,4.086704669505311e-11,0.19999999999814372,0.19999999997610077,0.19999999999608645,0.19999999998641535,0.19999999999546036,3.665528198280722e-12,3.2608304649562654e-12
2023-02-28,0.0,3.9300736531354046e-11,0.1999999999981965,0.19999999997721118,0.19999999999621199,0.19999999998688256,0.19999999999550436,3.542791141166741e-12,3.149917318585552e-12
2023-03-31,0.0,4.247710151919818e-11,0.19999999999811746,0.19999999997533704,0.19999999999601167,0.1999999999858662,0.19999999999529405,3.5094229749605646e-12,3.387081534409981e-12
2023-04-30,0.0,3.983370897845621e-11,0.19999999999819015,0.19999999997696105,0.19999999999618898,0.19999999998683493,0.19999999999541893,3.359614289432739e-12,3.2126159333497656e-12
2023-05-31,0.0,3.7812350707861964e-11,0.19999999999825543,0.1999999999780518,0.19999999999634385,0.19999999998777301,0.19999999999557333,3.129209339431149e-12,3.0611441414030574e-12
2023-06-30,0.0,3.7580124545681785e-11,0.19999999999825452,0.19999999997829057,0.19999999999633927,0.1999999999876199,0.19999999999557344,3.2908946417661725e-12,3.051147086761491e-12
2023-07-31,0.0,4.237742045055536e-11,0.1999999999981465,0.19999999997600795,0.1999999999960475,0.19999999998536902,0.19999999999510115,3.5772719513884155e-12,3.3732960456738255e-12
2023-08-31,0.0,3.971492055729443e-11,0.19999999999823478,0.19999999997786053,0.1999999999962522,0.19999999998617476,0.1999999999951563,3.414440761260667e-12,3.192076815368473e-12
2023-09-30,0.0,3.901816671566167e-11,0.19999999999827728,0.19999999997863532,0.19999999999633533,0.1999999999861719,0.19999999999508256,3.338320187215494e-12,3.1412335920489667e-12
2023-10-31,0.0,3.744814168326977e-11,0.1999999999983516,0.19999999998006301,0.199999999996482,0.1999999999863768,0.19999999999496634,3.3127694529311823e-12,2.9994331649287607e-12
