,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2010-03-31,0.1999999999200191,2.3371252260495545e-10,0.1999999999261518,2.0723165245761595e-11,0.19999999994613557,2.2452322146800367e-11,2.0723165245761595e-11,0.19999999987606928,2.4409459875934338e-11,2.0723165245761595e-11,0.1999999999414839,2.33874645336248e-11,2.400903967855302e-11
2010-04-30,7.201823819624735e-11,1.5870389122062187e-12,0.19999999998836382,2.7943271249351425e-12,0.19999999998570994,0.19999999994683879,2.7943271249351425e-12,0.19999999998777354,8.553968306305091e-12,2.7943271249351425e-12,0.1999999999915988,6.437870995043971e-12,2.7351386645654466e-12
2010-05-31,0.19999999995792114,2.8067410993333825e-12,1.6254862290208719e-12,2.199787879470414e-10,1.462785681503932e-12,1.0975217921837787e-12,2.199787879470414e-10,0.19999999996900364,0.1999999997837236,2.199787879470414e-10,0.19999999997724668,0.1999999996440932,1.0827315052213577e-12
2010-06-30,0.19999999993684978,0.0,1.0944906260701295e-13,1.3473959713309924e-08,2.448681459569966e-13,1.2614696105630286e-12,1.3473959713309924e-08,0.19999999993805984,0.19999999949048528,1.3473959713309924e-08,0.1999999999817787,0.19999996022879482,5.367482363483118e-13
2010-07-31,0.1999999999651463,2.5479652687749814e-12,2.594078971041856e-12,5.822463183950714e-10,1.3482589024492047e-11,6.3539739631419395e-12,5.822463183950714e-10,0.19999999996587048,0.19999999985942088,5.822463183950714e-10,0.19999999998492266,0.19999999844871344,4.208670090303897e-12
2010-08-31,0.19999999993953602,7.117282445606305e-12,9.07180048198136e-12,3.6683616677151313e-10,0.19999999892640968,3.9166623628957966e-11,3.6683616677151313e-10,0.19999999987362807,0.19999999981628033,3.6683616677151313e-10,0.199999999978829,2.9827651696400395e-10,1.1176254330810127e-11
2010-09-30,2.413109911055588e-08,3.388947024205342e-10,0.19999997602004932,4.9104289317817026e-11,0.19999999983798347,0.19999999993652465,4.9104289317817026e-11,0.19999999873092122,1.0988082623350259e-10,4.9104289317817026e-11,0.19999999993074732,7.478673403132724e-11,7.417998924646624e-10
2010-10-31,5.900276739537312e-11,0.19999999993435333,0.19999999958273845,2.9734079383709304e-11,0.19999999910297575,1.2504978545008764e-09,2.9734079383709304e-11,0.1999999995301855,0.1999999999596847,2.9734079383709304e-11,5.284480459186734e-11,3.475997885277879e-11,4.037544413006884e-10
2010-11-30,0.19999999978361793,1.792512144649585e-10,0.19999999981535024,2.778371443245911e-10,9.460463781013357e-12,1.0914387261734633e-11,2.778371443245911e-10,2.837970532456186e-09,1.2912198130912348e-11,2.778371443245911e-10,0.19999999995460854,0.19999999672024227,0.19999999984216077
2010-12-31,0.19999999986066797,0.19999999957424888,1.1125190612323835e-10,1.535747327841181e-10,6.444232761983942e-11,2.0272520379848374e-10,1.535747327841181e-10,6.161137233411714e-09,0.19999999360392556,1.535747327841181e-10,0.1999999999376609,0.199999999749435,2.7378086715752386e-10
2011-01-31,4.0856186014412293e-10,0.1999999999076531,2.9026561893126364e-08,6.68016498613752e-11,1.8231177933470702e-10,0.19999997050585533,6.68016498613752e-11,0.199999999622233,0.1999999999398311,6.68016498613752e-11,0.19999999983063302,1.830238684167029e-10,1.9293013471503595e-10
2011-02-28,0.19999999987822095,1.9327554837921827e-11,1.315977368913338e-10,0.19999999972380889,1.4098672275808542e-10,1.1451569317346116e-10,0.19999999972380889,2.030869905690759e-11,7.09866762044755e-11,0.19999999972380889,0.19999999994080686,2.5414643890543947e-10,2.5767606822543134e-10
2011-03-31,0.19999999999545987,7.075534658242292e-13,5.238143173287549e-12,4.3206475358172513e-11,1.3150861630006032e-12,3.1726892853885462e-12,4.3206475358172513e-11,0.19999999999606974,0.19999999987100184,4.3206475358172513e-11,0.19999999999708226,0.19999999999309145,7.242051738425742e-12
2011-04-30,3.854124574283819e-09,0.1999999856334291,0.19999999968427323,7.378190614750367e-11,1.2281829038769514e-08,0.1999999996757635,7.378190614750367e-11,0.19999999772597102,3.4491052802129535e-10,7.378190614750367e-11,0.19999999979295577,2.817593880276742e-10,5.036382811165973e-10
2011-05-31,1.8555526066492033e-10,0.19999998907875657,0.199999999887059,3.703724449649603e-11,1.1896523743413409e-08,0.19999999987090128,3.703724449649603e-11,0.1999999987469251,8.445183829747376e-11,3.703724449649603e-11,0.19999999991829773,7.303638875056344e-11,1.4738135981978676e-10
2011-06-30,1.9063305237519462e-10,0.19999998837313082,0.19999999988215678,2.2005984532550247e-11,1.2549014201149819e-08,0.1999999999103626,2.2005984532550247e-11,0.1999999988128247,5.9889480352396e-11,2.2005984532550247e-11,0.1999999999388169,4.996484405629294e-11,1.671887919148838e-10
2011-07-31,2.1154499127494669e-10,0.19999999008034933,0.19999999976308805,4.966660184872044e-11,3.392341843080333e-08,0.1999999998443287,4.966660184872044e-11,0.19999997569465736,9.254199952663164e-11,4.966660184872044e-11,0.19999999990304695,8.220843383054341e-11,2.558159387498929e-10
2011-08-31,2.519583528607372e-10,0.19999994903127327,0.19999999984369565,2.863903315969626e-11,7.619131965431259e-08,0.19999999990940878,2.863903315969626e-11,0.1999999744470944,3.764494900226825e-11,2.863903315969626e-11,0.1999999999450197,3.597091474455341e-11,2.2069731430485078e-10
2011-09-30,2.5420155745324164e-08,4.41072103946969e-09,0.19999999950220315,9.358546773092529e-11,0.1999999978077896,0.1999999998980315,9.358546773092529e-11,0.19999997182061624,1.805927303644831e-10,9.358546773092529e-11,0.19999999987183847,1.3362502629209758e-10,6.736699664063956e-10
2011-10-31,2.5796561334154976e-08,3.6774636985615335e-09,0.19999999974810612,3.145796614279782e-11,0.19999999947643254,0.19999999993059422,3.145796614279782e-11,0.1999999706712704,8.452049631130783e-11,3.145796614279782e-11,0.19999999993603315,6.099823352800141e-11,5.236460442121722e-10
2011-11-30,2.6040798389740476e-08,3.87165596176706e-09,0.19999999991949102,1.0383219410595873e-11,0.1999999996445336,0.1999999999678203,1.0383219410595873e-11,0.1999999704055668,2.222744083382033e-11,1.0383219410595873e-11,0.19999999996796106,1.7323998985616288e-11,1.1147171541462157e-10
2011-12-31,2.621266658210552e-08,3.5260447537447156e-08,0.19999999959115988,3.869110856148522e-11,0.1999999985383934,0.1999999998611686,3.869110856148522e-11,0.19999994008131505,8.11979576206615e-11,3.869110856148522e-11,0.1999999999134183,6.887416679775651e-11,2.75285200220201e-10
2012-01-31,4.8905825843337285e-08,0.19999999983080347,4.221055251239286e-11,3.639705315169054e-11,0.19999999982323804,0.19999999996619858,3.639705315169054e-11,0.19999995109283208,1.2069804767343208e-10,3.639705315169054e-11,0.199999999972788,8.080249385963036e-11,5.541182896478911e-11
2012-02-29,4.7975653372313376e-08,0.19999999951445566,3.647188967670353e-11,2.80733219849113e-11,0.19999999975217894,0.1999999999303654,2.80733219849113e-11,0.19999995130931517,1.1565094808635188e-10,2.80733219849113e-11,0.19999999990727924,7.673663233145853e-11,1.2976729487308227e-09
