,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2022-01-31,0.0,0.1999999999847429,0.0,0.19999999999170115,0.19999999998584345,3.765138241060658e-11,4.778169092500322e-12,0.19999999999958204,0.1999999999957009
2022-02-28,0.0,0.1999999995617145,0.0,0.1999999999777381,0.19999999997857926,0.19999999999154414,4.3516114675639313e-10,0.19999999999671972,5.854315799029492e-11
2022-03-31,0.0,0.1999999999754555,0.0,0.1999999999926248,1.3755109962261407e-11,0.19999999993601691,8.467761930060593e-11,0.19999999999981763,0.19999999999765258
2022-04-30,0.0,2.9218106679537545e-12,0.0,0.19999999999938353,0.19999999998516685,0.19999999999725374,1.631422540479809e-11,0.19999999999997656,0.19999999999898307
2022-05-31,0.0,6.943993185450923e-11,0.0,0.1999999999790998,2.929222648282529e-11,0.19999999994846143,0.19999999998434037,0.1999999999991865,0.1999999999901798
2022-06-30,0.0,2.1498697772425794e-12,0.0,0.1999999999165025,1.5080452581087942e-10,0.1999999999785929,0.19999999997585982,0.19999999999617993,0.19999999997991025
2022-07-31,0.0,7.070874893264617e-11,8.460660310316345e-12,0.1999999998724418,1.2092642842820147e-10,0.19999999997608098,0.19999999999364557,0.19999999999195073,0.199999999965785
2022-08-31,0.0,5.899986883806123e-11,8.926300197405219e-12,0.19999999989600165,1.0582312857161892e-10,0.1999999999831889,0.1999999999954125,0.19999999999320434,0.19999999995844334
2022-09-30,0.0,4.462427348815698e-11,1.3449598087955701e-11,0.19999999995317044,1.3475116746514753e-10,0.19999999998714438,0.19999999999154078,0.19999999999497392,0.19999999988034545
2022-10-31,0.0,8.62786073327639e-12,0.1999999999940444,0.19999999996692816,6.906091932377296e-12,0.19999999997922782,6.223518018698948e-11,0.19999999999743667,0.19999999998459378
2022-11-30,0.0,1.1428408488006775e-11,0.19999999999518217,4.6262521048929153e-11,6.680946071885305e-12,0.19999999999469784,0.1999999999991411,0.19999999999599713,0.19999999995060996
2022-12-31,0.0,0.1999999999858972,2.5998923683536204e-11,0.19999999996937592,5.055768654734516e-11,0.19999999998304754,0.19999999999199022,1.1328261613070269e-11,0.19999999998180423
2023-01-31,0.0,0.1999999999986676,0.20000000000002038,1.466081677387978e-11,0.19999999999340393,0.19999999999587875,0.19999999999544965,0.0,1.91884724854139e-12
2023-02-28,0.0,0.19999999995297926,0.19999999996467846,0.19999999962302176,6.461944539004564e-10,0.19999999936692547,5.392708369222822e-10,2.8357122640749895e-11,0.19999999987857253
2023-03-31,0.0,0.19999999996204826,0.20000000000019844,7.619044591447496e-11,0.19999999997330392,0.1999999999781637,0.19999999997286738,0.0,3.722791279470349e-11
2023-04-30,0.0,1.7940310359363188e-09,0.19999999999997647,0.19999999824597903,0.19999999998928547,0.19999999985770262,1.6109396971463925e-10,0.0,0.19999999995193143
2023-05-31,0.0,1.230739272073977e-10,8.753839810393303e-13,0.19999999995083714,0.19999999998856624,0.19999999997138448,0.19999999988884945,9.686284297164723e-11,0.19999999997955048
2023-06-30,0.0,4.620197292546996e-10,0.2000000000001388,0.1999999999888958,4.641305219952427e-11,0.19999999997028764,0.19999999952612235,1.2922062264505241e-11,0.19999999999320053
2023-07-31,0.0,3.117045294373682e-11,0.20000000000097584,0.19999999999206838,8.569696483348512e-11,0.19999999984404399,4.576868148166886e-11,0.20000000000097584,0.19999999999929988
2023-08-31,0.0,0.199999999943297,8.543852838982888e-12,0.19999999999072074,1.874110688704494e-10,0.1999999998651082,1.3926446843001456e-11,0.1999999999970091,0.19999999999398366
2023-09-30,0.0,2.3434961208143934e-12,0.0,0.20000000000003712,0.19999999999921728,0.19999999999731655,1.0112685223596061e-12,0.20000000000003712,0.20000000000003712
2023-10-31,0.0,1.4406500008835106e-11,0.1999999999931806,0.19999999999950308,0.19999999999293522,3.499313106165284e-13,2.609448257107085e-13,0.19999999999973198,0.19999999999963183
2023-11-30,0.0,0.19999999999776427,2.1606840297783453e-12,0.1999999999981401,0.19999999998905196,1.476730988008783e-11,1.686660502775566e-12,0.19999999999780865,0.19999999999862048
2023-12-31,0.0,0.19999999999912918,0.2000000000000504,0.19999999999680526,2.4915146144190117e-11,2.3981956073372813e-11,0.19999999996110016,1.8768427241354024e-14,0.19999999999399914
2024-01-31,0.0,0.19999999999972717,0.2000000000000577,0.1999999999996971,1.8479076877699502e-11,0.19999999997921766,2.546060565406142e-12,3.937886219401423e-13,0.19999999999988147
2024-02-29,0.0,0.19999999999371598,0.20000000000005866,0.19999999999762752,0.19999999999567647,1.1377708514943973e-11,1.5324378881876824e-12,8.368573544516873e-13,0.19999999999917442
2024-03-31,0.0,0.19999999996739243,0.200000000000558,0.19999999997444917,0.19999999991657041,1.1125038146227562e-10,2.9842856813370824e-11,1.9963972436476675e-11,0.19999999997997278
2024-04-30,0.0,0.19999999998724052,0.19999999999575652,0.1999999999858889,0.19999999998973872,2.6293142903977788e-11,1.4030848069578505e-11,7.246311920744349e-12,0.19999999999380508
2024-05-31,0.0,0.19999999999142484,0.20000000000031198,8.01084064009085e-11,0.199999999956216,0.19999999991063747,8.371048021398817e-11,8.186302049607297e-13,0.19999999997677212
