Date,Universe,Strategy,Ticker,Weight
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,-2.6675610976728622e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,-1.0577042835398263e-24
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,-3.2524468562986406e-10
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,-1.9932016087436765e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,-1.0577042835398263e-24
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,-0.19999999967196158
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,-0.20000000000772425
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,-1.0577042835398263e-24
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,3.699790432455837e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,-0.20000000000949375
2010-08-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,-0.1999999999713209
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,-0.19999997266399783
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,-2.8131210063295647e-10
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,8.755927301702554e-11
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,6.1591892826038705e-24
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,-3.1044992979346246e-10
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,6.7199614031196935e-09
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,6.1591892826038705e-24
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,-0.19999999993833803
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,-0.20000000011204802
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,6.1591892826038705e-24
2010-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,-0.20000000001845472
