Date,Universe,Strategy,Ret_gross,Cost,Ret_net
2024-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.04907364346703261,-1.5763824351729943e-13,0.04907364346687497
2024-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,-1.4410412817471904e-05,-1.0766551532703652e-13,-1.441041292513742e-05
2024-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.02496179337360921,-5.712398450665653e-14,0.024961793373552085
2024-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.018428189508218562,-2.0691458935433102e-14,0.01842818950819787
2024-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.009141454191898702,-8.759817695459756e-16,-0.009141454191899578
2024-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.057200621787940574,-5.199047477856049e-15,0.05720062178793538
2024-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.01565328040452337,-3.725892948724477e-13,-0.015653280404895963
2024-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.024200606456317456,-1.2667932107980032e-13,0.024200606456190776
2025-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.015285501214173762,-5.157123380519099e-13,-0.015285501214689474
2025-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,-0.061156003834164446,-1.2735046677436456e-12,-0.06115600383543795
2025-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.007762889424171114,-9.999999787421941e-05,0.0076628894262968945
2025-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.06957777974875257,-2.387769415835817e-14,0.06957777974872868
2025-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.04250692496598801,-6.490369155242132e-14,0.04250692496592311
2025-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.012107577138242473,-6.501847397826683e-14,0.012107577138177453
2025-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.01584163613766295,-1.440820850661728e-14,0.01584163613764854
2025-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.017374520517003195,-4.818246691931109e-15,0.017374520516998376
2025-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.0,-3.2351590391207053e-14,-3.2351590391207053e-14
2008-10-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2008-11-30,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
2008-12-31,ALL,ML_RF_longshort_costaware_5bps_netlabels,,,
