,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2013-12-31,1.2930594228135921e-11,1.2930594228135921e-11,0.1999999999707658,4.2843282794930326e-11,3.498432810118094e-11,0.19999999997076304,3.245785945880484e-11,7.260311866872061e-11,2.0240740198451644e-11,4.2179705812514805e-11,0.19999999978764224,6.116855984981922e-11,0.1999999999772036,0.1999999999612866
2014-01-31,0.19999999999203,0.19999999999203,5.3451798610850675e-12,0.1999999999655829,2.6878473044185764e-12,8.408224933472495e-12,1.6865763648263203e-11,0.19999999996212967,5.13067139558757e-12,2.6279101544934345e-11,1.7418396693635383e-11,5.290666231953255e-12,4.637251550373622e-12,0.19999999999616447
2014-02-28,6.367765160462729e-12,6.367765160462729e-12,0.19999999998459553,0.19999999952426417,2.1986647029515336e-11,1.258964585385544e-11,0.1999999997874433,1.8699602299799496e-11,6.113826712927397e-10,0.19999999995985918,5.511532069589871e-11,3.667680565013641e-11,3.41006150114487e-12,0.1999999999712415
2014-03-31,0.09999999979529148,0.09999999979529148,0.1999999999836375,1.2212906081787224e-11,0.19999999998609105,1.8066024713232935e-10,2.988081283312325e-11,5.224364254928055e-11,0.1999999999457082,2.8384101194803805e-11,7.10114362741883e-11,1.4117490537791175e-10,3.3677089625150393e-12,0.1999999999750446
2014-04-30,0.19999999999824064,0.19999999999824064,4.3454684672558217e-13,6.6264832014407916e-12,0.1999999999975443,0.19999999999821244,1.9329146091471627e-12,0.19999999956883457,3.0166896906329926e-12,6.748112368626638e-12,4.0953217628264234e-10,2.354491248663102e-12,5.661637169439967e-12,2.620426754918576e-12
2014-05-31,8.531605384785432e-12,8.531605384785432e-12,1.1237624558077963e-11,1.4143563304674823e-10,0.19999999996076534,1.1656044078990558e-10,2.6543353501933687e-11,0.19999999998440793,4.6394086595251635e-11,0.19999999992817558,8.440100029381172e-11,3.981455038284187e-11,0.19999999992629042,0.19999999971691076
2014-06-30,0.1999999999989969,0.1999999999989969,3.409716990907817e-12,6.91774567905806e-13,1.4844373573623778e-12,0.19999999995902157,0.19999999999704685,3.822812122828724e-12,2.0855446016396536e-12,1.295199205966522e-12,3.180091403423833e-11,1.4211210490401816e-12,0.1999999999977316,2.194795099894336e-12
2014-07-31,0.19999999997435716,0.19999999997435716,0.1999999999786485,1.8644195509870722e-11,1.5293861393738717e-12,3.4949533061070255e-11,1.4654234405893866e-11,0.0,0.19999999985192907,7.671760262813364e-11,5.89342618035615e-11,2.226334118857961e-11,0.19999999996602336,2.699227154772506e-11
2014-08-31,1.248561130306335e-11,1.248561130306335e-11,0.19999999999729562,1.862651727817255e-11,2.633436563036288e-12,0.19999999997829232,0.19999999999657855,4.657029227492893e-12,0.1999999999910564,1.1261073878782277e-11,2.486857675724153e-11,2.0159662250372463e-11,2.8071623153388363e-11,0.19999999990152778
2014-09-30,0.19999999998194268,0.19999999998194268,0.1999999999877032,1.0651015948284726e-11,1.2913145690006584e-11,0.1999999999798221,0.19999999982163816,1.4066762082046814e-11,4.552485544040333e-11,8.181984268358996e-11,3.0103214002893263e-11,9.28521499922033e-12,2.9984738360686423e-11,1.2602213850365598e-11
2014-10-31,1.831722477474801e-11,1.831722477474801e-11,0.19999999999279444,1.1346822714114777e-11,3.3317058855399937e-12,4.2702131468098815e-11,0.1999999999888954,0.1999999999939632,3.3293058883214386e-11,0.19999999988186148,1.5049165155280327e-11,1.2890882092543757e-11,3.6312848874031046e-12,0.19999999998360582
2014-11-30,0.1999999999900232,0.1999999999900232,4.0094380350776377e-13,0.19999999999825563,7.88117882933759e-13,1.0008964996651418e-11,0.19999999999607707,0.19999999999734364,1.666012041614106e-12,3.0834963509019284e-12,1.7566925407358327e-12,8.251194840187908e-12,1.4468972960915953e-13,2.177122902685802e-12
2014-12-31,9.350603609730363e-12,9.350603609730363e-12,0.19999999999802365,0.19999999979241428,3.913242490807411e-12,9.398578706653967e-12,0.19999999997608728,8.5625028081852e-12,0.19999999999301246,5.340519985566799e-12,2.1253770618834619e-10,0.19999999992371273,1.1823381824158212e-12,5.7113558463114665e-11
2015-01-31,0.19999999973681673,0.19999999973681673,0.19999999890368095,0.19999999972607402,1.7008180732642658e-11,0.19999999997375503,1.6288930221237994e-09,2.3766811256420397e-12,5.4214167184804486e-11,5.357393404421987e-11,1.4833057070405448e-11,7.177644865297934e-11,3.064406534636968e-11,4.953680369865991e-11
2015-02-28,0.10000000015544198,0.10000000015544198,0.19999999998946524,4.047578524344059e-12,1.2921260592096707e-11,0.19999999999264412,9.218449525649575e-11,0.19999999956562756,6.090333653163626e-12,1.486578770760306e-11,5.2432385276051825e-12,1.0573125816631449e-11,0.19999999998474224,1.0711196152965696e-11
2015-03-31,0.19999999998264137,0.19999999998264137,0.19999999999490592,1.1147845084874981e-12,1.7359090075294756e-12,0.19999999998895066,4.914949735537867e-12,1.3028378045083763e-10,4.589104832189033e-12,0.19999999961723056,5.651617975675489e-12,2.8963774156994994e-12,2.585150850504358e-10,2.392857227033544e-11
2015-04-30,0.19999999999233395,0.19999999999233395,0.19999999991343884,5.58822172033318e-12,0.19999999995257017,4.342067057244205e-11,4.225787681912727e-11,0.19999999998662077,7.466965331924931e-12,1.1699337599372835e-11,2.260093510745835e-11,4.646350907882018e-12,1.1817358810094518e-11,1.3204778833672546e-11
2015-05-31,9.401487221773078e-13,9.401487221773078e-13,0.19999999999864235,0.19999999996108983,0.1999999999928465,3.3645775606314164e-12,0.19999999999664947,3.0873951419124916e-12,1.984947497377914e-12,3.1813045675497955e-11,2.1485462573490514e-12,3.741078922563476e-12,0.1999999999970661,5.685886521488412e-12
